path,sentence
common_voice_id_19635481.wav,tom tidak tahu banyak tentang indonesia
common_voice_id_19480747.wav,saya sudah makan siang di kantin
common_voice_id_19480748.wav,saya akan datang lagi nanti
common_voice_id_19480749.wav,tolong berikan saya kartu kreditmu
common_voice_id_19480750.wav,alam itu kejam
common_voice_id_19480752.wav,suara pesawat pun terdengar
common_voice_id_24997359.wav,kamu ke mana saja
common_voice_id_24997360.wav,mary memiliki ketertarikan dalam bahasa jepang dan sejarah
common_voice_id_24997361.wav,nikmati pekerjaanmu
common_voice_id_24997362.wav,lompatlah setinggi mungkin
common_voice_id_24997364.wav,guru itu mengumpulkan para siswa di aula
common_voice_id_24016687.wav,ayo pergi ke pusat perbelanjaan nanti malam
common_voice_id_24016688.wav,kamu pernah keluar negeri
common_voice_id_24016689.wav,tidak mungkin aku menginterogasi
common_voice_id_24016690.wav,saya ingin membeli laptop baru dengan harga murah
common_voice_id_24016691.wav,kamus identik dengan tebal berat dan mahal
common_voice_id_19462330.wav,rencana kita telah gagal
common_voice_id_19462331.wav,tom mungkin tidak akan pernah menjadi terkenal
common_voice_id_19462332.wav,saya ingin pergi ke luar negeri suatu hari nanti
common_voice_id_19462333.wav,pak matsui tinggal di kota yang tenang
common_voice_id_19462335.wav,ibu dan ayah memberikan aku sepeda
common_voice_id_22146951.wav,saya menulis nama dan alamat di formulir ini
common_voice_id_22146953.wav,anakanak suka menonton televisi
common_voice_id_22146955.wav,saya sudah kenyang terima kasih
common_voice_id_22146956.wav,langit menjadi sedikit mendung
common_voice_id_22146958.wav,dia membuka surat itu dengan cepat
common_voice_id_24018260.wav,pak sofyan orangnya tidak suka marahmarah
common_voice_id_24018261.wav,selamat datang di san fransisco
common_voice_id_24018262.wav,tidak aku tidak suka coklat
common_voice_id_24018263.wav,motor dan mobil boleh memasuki lahan parkir itu
common_voice_id_24018264.wav,youtube sekarang sudah mengalahkan pamor televisi nasional
common_voice_id_30272783.wav,dia terpeleset saat sedang menyeberang jalan
common_voice_id_30272784.wav,maafkan saya saya tidak dapat pergi
common_voice_id_30272786.wav,apakah ada pilihan lain
common_voice_id_30272788.wav,politik bikin gila
common_voice_id_30272791.wav,saya menerima baju dari teman pada hari ulang tahun saya
common_voice_id_24963728.wav,harus melewati dua buah terowongan salah satunya adalah terowongan yg akan kami masuki
common_voice_id_24963729.wav,manjemen limbah pabrik belum dilakukan dengan baik di indonesia
common_voice_id_24963730.wav,tulis alamatmu di sini
common_voice_id_24963731.wav,ini mengejutkan
common_voice_id_24963732.wav,darimana saya mendapatkan barang itu
common_voice_id_23405682.wav,pernahkah kamu ke amerika
common_voice_id_23405683.wav,kamu tidak harus datang besok
common_voice_id_23405684.wav,aku berjalanjalan di taman
common_voice_id_23405685.wav,dari mana kamu
common_voice_id_23405686.wav,tadi kamu di mana
common_voice_id_21683075.wav,seseorang mengetuk pintu
common_voice_id_21683076.wav,minggu depan saya berencana memotong rambut di salon
common_voice_id_21683077.wav,duduklah di sana
common_voice_id_21683079.wav,astronomi merupakan hobi yang mahal
common_voice_id_21683080.wav,aku mau belajar bahasa arab
common_voice_id_24971214.wav,masakan ini kelihatannya tidak enak
common_voice_id_24971215.wav,bagaimana rasanya hidup di jakarta
common_voice_id_24971216.wav,transportasi di jakarta makin bagus
common_voice_id_24971217.wav,contoh katakata kotor kotor
common_voice_id_24971218.wav,merajut dapat merupakan hobi yang mahal
common_voice_id_37439352.wav,dia meninggalkan warisan yang banyak untuk anak perempuannya
common_voice_id_37439355.wav,saya selalu belanja di supermarket ini
common_voice_id_37439362.wav,aku sangat mencintainya aku akan rela mati untuknya
common_voice_id_37439364.wav,anak itu bilang bahwa taksi tersebut telah lenyap di dalam kabut
common_voice_id_37439372.wav,anggur adalah pencemooh minuman keras adalah pembuat ribut dan siapa disesatkan olehnya tidaklah berhikmat
common_voice_id_24015262.wav,tom kesulitan dalam membuat keputusan
common_voice_id_24015263.wav,kemarin aku makan gadogado
common_voice_id_24015264.wav,ada lima puluh orang di dalam ruangan ini
common_voice_id_24015265.wav,di australia sedang musim dingin
common_voice_id_24015266.wav,tidak boleh ada diskriminasi
common_voice_id_21353539.wav,setiap bulan saya menulis surat untuk teman di luar negeri
common_voice_id_21353540.wav,dapatkah dia berbicara bahasa inggris
common_voice_id_21353541.wav,tidak boleh menggunakan barang yang ada di sana
common_voice_id_21353543.wav,saya tinggal di sini sejak lama
common_voice_id_21353545.wav,bahasa inggris juga dipelajari di cina
common_voice_id_19668011.wav,paris adalah kota tercantik di dunia
common_voice_id_19668012.wav,dia harus datang kerumahmu setelah satu jam
common_voice_id_19668013.wav,pak kimura memberikan kue kepada saya
common_voice_id_19668014.wav,di bawah kursi ada kucing
common_voice_id_19668015.wav,dia yang berfikir telah cukup belajar maka dia tidak belajar apapun
common_voice_id_24806041.wav,transportasi di jakarta makin bagus
common_voice_id_24806042.wav,wah info yang menyesatkan nih
common_voice_id_24806043.wav,kerjain aja pelanpelan hahaha
common_voice_id_24806044.wav,akan saya jelaskan
common_voice_id_24806045.wav,makanlah sayur agar tumbuh besar dan kuat
common_voice_id_24304184.wav,gadis itu datang menari ke arahku
common_voice_id_24304185.wav,saya duduk di kursi dan bercerita
common_voice_id_24304186.wav,silakan duduk di sini
common_voice_id_24304187.wav,saat besar nanti aku ingin menjadi raja
common_voice_id_24304188.wav,beritahu saya kenapa dia menangis
common_voice_id_21085184.wav,dia tidak muda
common_voice_id_21085186.wav,anda mau yang mana
common_voice_id_21085187.wav,dia berjalan di depan kami dengan penuh semangat
common_voice_id_21085188.wav,mereka memborgol tom
common_voice_id_21085189.wav,sepertinya ayahnya sedang di luar negeri
common_voice_id_23760466.wav,aku dengar sesuatu jatuh ke tanah
common_voice_id_23760467.wav,kalau aku jadi kamu aku akan pulang dan beristirahat
common_voice_id_23760468.wav,aku akan jawab dalam satu atau dua hari
common_voice_id_23760469.wav,apa yang kamu lakukan saat luang
common_voice_id_23760470.wav,buku siapa ini
common_voice_id_30525914.wav,ada jalan rahasia di sebelah kiri
common_voice_id_30525915.wav,jalanan sepi dari kendaraan
common_voice_id_30525919.wav,saya sedang mencari dompet hitam seperti ini
common_voice_id_30525943.wav,dilarang buang sampah sembarangan
common_voice_id_30525945.wav,warna rambut pak kimura coklat
common_voice_id_23760295.wav,dia masih di bawah umur
common_voice_id_23760296.wav,nasi goreng biasanya dijual oleh pedagang diwaktu malam hari
common_voice_id_23760297.wav,saya tidak suka cokelat
common_voice_id_23760298.wav,mulai bulan depan aku sudah tidak bekerja di perusahaan ini
common_voice_id_23760299.wav,maukah kalian tinggal di sini sementara
common_voice_id_20952817.wav,tom merasa seperti sedang tidak belajar
common_voice_id_20952818.wav,bila aku katakan pada ibuku dia akan kuatir maka aku tidak berfikir untuk mengatakannya
common_voice_id_20952819.wav,cintamu adalah semua yang aku mau
common_voice_id_20952820.wav,itu adalah lukisan yang tua
common_voice_id_20952821.wav,buah segar baik untuk kesehatan
common_voice_id_35076028.wav,kalau bukan kampanye namanya apa dong
common_voice_id_35076098.wav,pikir dulu lalu ngomong
common_voice_id_35076101.wav,dia anak nakal
common_voice_id_35076102.wav,kau akan menjadi lebih kuat bila kamu latihan
common_voice_id_35076123.wav,kenapa kau datang ke jepang
common_voice_id_27241280.wav,aku tidak ragu namun belum siap saja
common_voice_id_27241300.wav,tas yang besar praktis
common_voice_id_27241302.wav,aku lebih suka menulis novel daripada membacanya
common_voice_id_27241320.wav,wah info yang menyesatkan nih
common_voice_id_27241322.wav,dalam berpolitik kita harus santun sekalipun berbeda pendapat
common_voice_id_23967332.wav,saya sangat suka makan kue coklat
common_voice_id_23967333.wav,sekilas sejarah tentang terowongan ini
common_voice_id_23967334.wav,sepertinya sudah dihapus
common_voice_id_23967335.wav,kami tidak tahu bahwa jadwal dokter gigi itu libur disaat hari rabu
common_voice_id_23967336.wav,sesekali ikutlah acara kami
common_voice_id_24017269.wav,kamu ke mana saja
common_voice_id_24017270.wav,aku bisa menanam hasil yang baik
common_voice_id_24017271.wav,slogan produk itu cukup menarik
common_voice_id_24017272.wav,aku tidak menginginkan kecelakaan itu terjadi
common_voice_id_24017273.wav,benci dengan hal yang terjadi saat ini
common_voice_id_23720063.wav,kapan kamu akan kembali
common_voice_id_23720064.wav,dia ketahuan mencuri uang perusahaan
common_voice_id_23720065.wav,sudah jam tujuh
common_voice_id_23720066.wav,pernah ke inggris
common_voice_id_23720067.wav,apakah ada pertanyaan
common_voice_id_22366431.wav,dua
common_voice_id_22366432.wav,tiga
common_voice_id_22366433.wav,iya
common_voice_id_22366434.wav,enam
common_voice_id_22366435.wav,tujuh
common_voice_id_24023124.wav,pergi sana kau
common_voice_id_24023125.wav,saya tidak punya tujuan hari ini
common_voice_id_24023126.wav,hidup cuma sekali
common_voice_id_24023127.wav,kalau seperti ini
common_voice_id_24023128.wav,memisahkan sampah itu wajib
common_voice_id_22735770.wav,dia jarang pergi ke gereja
common_voice_id_22735772.wav,pengambilan sampah dilakukan tiga kali sepekan
common_voice_id_22735773.wav,tom belum pernah melihat mary menari
common_voice_id_22735774.wav,tom tadi mengakui kekalahannya
common_voice_id_22735775.wav,dia benarbenar pintar ya
common_voice_id_24976978.wav,dia ditemukan terbaring tidak sadar di lantai dapur
common_voice_id_24976979.wav,ketika berbelanja saya menggunakan kartu
common_voice_id_24976980.wav,sri biasa berjualan keliling
common_voice_id_24976981.wav,aku hanya ingin tahu apakah kamu memperhatikan atau tidak
common_voice_id_24976982.wav,pak rudi mempunyai lima orang anak empat cucu dan dua cicit
common_voice_id_19062442.wav,apa kamu merasa bersalah
common_voice_id_19062443.wav,di kelas ada komputer baru
common_voice_id_19062444.wav,dia menulis surat untuk ibunya
common_voice_id_19062445.wav,tak ada yang dapat merusak persahabatan sejati
common_voice_id_19062446.wav,masakan prancis dimakan dengan menggunakan pisau dan garpu
common_voice_id_19424188.wav,kejujuran bukan jaminan sukses
common_voice_id_19424189.wav,dia mengajak tom pergi memancing
common_voice_id_19424190.wav,orang yang ada di sana mungkin pak yamada
common_voice_id_19424191.wav,pagi ini saya menonton acara berita di televisi
common_voice_id_19424192.wav,dia memiliki banyak untang
common_voice_id_25933384.wav,anggota ketiga dari krunya adalah liu wang
common_voice_id_25933385.wav,meski begitu beberapa perusahaan italia membuat ruang merokok karena ada biaya tambahan
common_voice_id_25933387.wav,benda apa yang menabraknya secara resmi tidak dikenali
common_voice_id_25933388.wav,keakraban antara keduanya mempengaruhi bahasa yang digunakan
common_voice_id_25933389.wav,giacomo merebut kembali putrinya dan raja menyatakan cintanya
common_voice_id_19698289.wav,rumah baru saya sangat mudah dijangkau karena dekat stasiun
common_voice_id_19698290.wav,saya mengerti bahwa hal itu tidak mudah bagi anda
common_voice_id_19698291.wav,pintu lemari tersebut terbuka
common_voice_id_19698292.wav,australia lebih kecil daripada amerika selatan
common_voice_id_19698293.wav,saya belajar sejak tahun lalu
common_voice_id_26216960.wav,buffy memberi tahunya tentang teori pemicu xander
common_voice_id_26216961.wav,dia juga memelopori konsep jalur soft water dan peak water
common_voice_id_26216962.wav,kirakira berlangsung selama satu jam
common_voice_id_26216963.wav,ekornya panjang dan terbawa rendah dengan membentuk kurva ke arah atas di ujungnya
common_voice_id_26216964.wav,dia sampai pada filosofi tanpa ilusi dan kepasrahan yang lucu
common_voice_id_25009703.wav,omset untuk bulan ini anjlok
common_voice_id_25009704.wav,dia meneruskan perusahaan ayahnya setelah ayahnya meninggal
common_voice_id_25009705.wav,bisakah kamu meninggalkan aku sebentar saja
common_voice_id_25009706.wav,apa kau percaya akan hal ini
common_voice_id_25009707.wav,adakah toko bangunan yang terdekat dari sini
common_voice_id_21532228.wav,di atas meja ada buku
common_voice_id_21532229.wav,kalau memungkinkan saya akan kembali besok
common_voice_id_21532230.wav,apakah kamu bisa mengecek tekanan bannya
common_voice_id_21532231.wav,dia tinggal di hutan seorang diri
common_voice_id_21532232.wav,dia tidak bicara sepatah kata pun
common_voice_id_19675702.wav,tom bilang dia tidak ingin belajar bahasa perancis
common_voice_id_19675703.wav,abbot membunuh mary
common_voice_id_19675704.wav,saya dapat menemukan rumahnya dengan mudah
common_voice_id_19675705.wav,tidak ada radio pada saat itu
common_voice_id_19675707.wav,siapakah pria itu
common_voice_id_21930680.wav,dia mengambil daging dari piring
common_voice_id_21930681.wav,shougongsha adalah teknik dari cina kuno yang digunakan untuk membuktikan keperawanan seorang wanita
common_voice_id_21930682.wav,pak tanaka bukan murid
common_voice_id_21930683.wav,jika anda mendaftar di facebook informasi pendaftaran akan dikirim ke agen intelejen
common_voice_id_21930684.wav,ada sebuah meja di ruangan ini
common_voice_id_22708804.wav,saya menulis nama di amplop
common_voice_id_22708805.wav,tom berkata dia sedang berusaha berhenti merokok
common_voice_id_22708806.wav,lebih baik tinggal di rumah daripada pergi keluar
common_voice_id_22708807.wav,di depan rumah ada kucing
common_voice_id_22708808.wav,dia memberikannya segala hal yang ia minta
common_voice_id_24991416.wav,aku baru kembali
common_voice_id_24991417.wav,oh begitu ya
common_voice_id_24991418.wav,dia berhasil meraih gelar ahli madya
common_voice_id_24991419.wav,tugas saya belom kelar
common_voice_id_24991420.wav,pak kimura membuat tujuh buah kue
common_voice_id_27244693.wav,kita tidak dapat lepas dari masa lalu
common_voice_id_27244694.wav,saya kehilangan dompet saya
common_voice_id_27244716.wav,apakah ini anak lakilakimu betty
common_voice_id_27244728.wav,selamat siang
common_voice_id_27244839.wav,aku masih ngantuk
common_voice_id_24015823.wav,kamu mau pergi ke mana
common_voice_id_24015824.wav,saya mohon maaf atas semua kesalahan saya
common_voice_id_24015825.wav,sudah kukatakan bahwa toko itu libur setiap hari rabu
common_voice_id_24015826.wav,aku tidak menginginkan kecelakaan itu terjadi
common_voice_id_24015827.wav,mereka ingin menunjukkan identitas
common_voice_id_22794281.wav,aku sakit kepala
common_voice_id_22794282.wav,tom mencuri cincinnya
common_voice_id_22794283.wav,maria mengeluarkan banyak uang untuk pakaian
common_voice_id_22794284.wav,ini tasnya
common_voice_id_22794285.wav,bima sakti besar
common_voice_id_24097369.wav,presiden meresmikan jembatan penghubung antar pulau
common_voice_id_24097370.wav,dalamnya terowongan ini mungkin tak sampai tiga ratus meter
common_voice_id_24097371.wav,aku tidak suka cara dia memperlakukan orang lain
